creator,version,href,ns1:text,ns1:time,lat,lon,ns1:name,ns1:desc,ns1:name2,ns1:number,lat3,lon4,ns1:name5
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44155,-81.92916,TP065
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.4414,-81.92889,TP066
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44089,-81.92799,TP067
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44051,-81.92733,TP068
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.44015,-81.92668,TP069
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43996,-81.92635,TP070
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43978,-81.92603,TP071
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43941,-81.92539,TP072
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43904,-81.92474,TP073
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43889,-81.92448,TP074
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43882,-81.92437,TP075
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43867,-81.92412,TP076
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43819,-81.92344,TP077
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43769,-81.92274,TP078
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43721,-81.92205,TP079
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43704,-81.92182,TP080
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43688,-81.9216,TP081
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43677,-81.92144,TP082
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43653,-81.92111,TP083
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43647,-81.92102,TP084
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43616,-81.9205,TP085
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43592,-81.9202,TP086
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43543,-81.91954,TP087
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43503,-81.919,TP088
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43491,-81.91883,TP089
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43486,-81.91876,TP090
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.4345,-81.9183,TP091
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43432,-81.91805,TP092
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43396,-81.91763,TP093
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43368,-81.91725,TP094
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43343,-81.9169,TP095
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43341,-81.91688,TP096
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43308,-81.91645,TP097
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.433,-81.91633,TP098
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.4328,-81.91609,TP099
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43253,-81.91578,TP100
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43216,-81.91534,TP101
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43146,-81.91452,TP102
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43134,-81.91438,TP103
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43117,-81.91418,TP104
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.4302,-81.91305,TP105
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.43017,-81.91301,TP106
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42992,-81.91273,TP107
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42976,-81.91256,TP108
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42963,-81.91245,TP109
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42954,-81.91237,TP110
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42919,-81.91208,TP111
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42898,-81.91189,TP112
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42887,-81.91179,TP113
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42787,-81.91074,TP114
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42696,-81.90981,TP115
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42674,-81.90956,TP116
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42661,-81.90941,TP117
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42641,-81.90922,TP118
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42623,-81.90903,TP119
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42586,-81.90864,TP120
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42576,-81.90853,TP121
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.4257,-81.90846,TP122
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42566,-81.9084,TP123
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42563,-81.90834,TP124
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42559,-81.90827,TP125
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42556,-81.90819,TP126
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42553,-81.90812,TP127
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.4255,-81.90804,TP128
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42547,-81.90791,TP129
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42545,-81.90782,TP130
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42544,-81.90772,TP131
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42544,-81.90766,TP132
mapstogpx.com,1.1,http://www.mapstogpx.com,Sverrir Sigmundarson,2019-10-24T14:51:58Z,,,,,Fort Myers Beach to 113 Palmetto Dunes Circle,1,26.42543,-81.90757,TP133
